"source","target","value","Energy","Process","AFOLU"
"2_Paper","3_Fibre crops","0.00","","",""
"2_Paper","3_Landfills","0.00","","",""
"2_Paper","3_Wastewater","0.00","","",""
"2_Textiles","3_Car","0.00","0","0","0"
"2_Textiles","3_Bus","0.00","0","0","0"
"2_Textiles","3_Truck","0.00","0","0","0"
"2_Textiles","3_Ship","0.00","0","0","0"
"2_Textiles","3_Plane","0.00","0","0","0"
"2_Textiles","3_Train","0.00","0","0","0"
"2_Textiles","3_Tractor","0.00","0","0","0"
"2_Textiles","3_Driven system","112.00","100","11","1"
"2_Textiles","3_Appliances","0.00","0","0","0"
"2_Textiles","3_Digital infrastructure","0.00","0","0","0"
"2_Textiles","3_Cooled space","0.00","0","0","0"
"2_Textiles","3_Illuminated space","0.00","0","0","0"
"2_Textiles","3_Hot water system","0.00","0","0","0"
"2_Textiles","3_Heated space","0.00","0","0","0"
"2_Textiles","3_Furnace","42.00","39","0","2"
"2_Textiles","3_Steam system","86.00","78","0","7"
"2_Textiles","3_(Non-energy use)","0.00","","",""
"2_Textiles","3_(Chemical use)","0.00","","",""
"2_Textiles","3_(Cement kiln)","0.00","","",""
"2_Textiles","3_Forestry","0.00","","",""
"2_Textiles","3_Settlements","0.00","","",""
"2_Textiles","3_Food crops","0.00","","",""
"2_Textiles","3_Feedlots","0.00","","",""
"2_Textiles","3_Pasture","0.00","","",""
"2_Textiles","3_Livestock","0.00","","",""
"2_Textiles","3_Fibre crops","42.00","","","42"
"2_Textiles","3_Landfills","0.00","","",""
"2_Textiles","3_Wastewater","0.00","","",""
"2_Other industry","3_Car","0.00","0","0","0"
"2_Other industry","3_Bus","0.00","0","0","0"
"2_Other industry","3_Truck","0.00","0","0","0"
"2_Other industry","3_Ship","0.00","0","0","0"
"2_Other industry","3_Plane","0.00","0","0","0"
"2_Other industry","3_Train","0.00","0","0","0"
"2_Other industry","3_Tractor","0.00","0","0","0"
"2_Other industry","3_Driven system","1482.00","1473","8","1"
"2_Other industry","3_Appliances","0.00","0","0","0"
"2_Other industry","3_Digital infrastructure","0.00","0","0","0"
"2_Other industry","3_Cooled space","0.00","0","0","0"
"2_Other industry","3_Illuminated space","0.00","0","0","0"
"2_Other industry","3_Hot water system","0.00","0","0","0"
"2_Other industry","3_Heated space","0.00","0","0","0"
"2_Other industry","3_Furnace","2105.00","2098","1","6"
"2_Other industry","3_Steam system","897.00","893","0","4"
"2_Other industry","3_(Non-energy use)","0.00","","",""
"2_Other industry","3_(Chemical use)","0.00","","",""
"2_Other industry","3_(Cement kiln)","269.00","","269",""
"2_Other industry","3_Forestry","205.00","","","205"
"2_Other industry","3_Settlements","0.00","","",""
"2_Other industry","3_Food crops","0.00","","",""
"2_Other industry","3_Feedlots","0.00","","",""
"2_Other industry","3_Pasture","0.00","","",""
"2_Other industry","3_Livestock","0.00","","",""
"2_Other industry","3_Fibre crops","0.00","","",""
"2_Other industry","3_Landfills","0.00","","",""
"2_Other industry","3_Wastewater","0.00","","",""
"2_Agriculture: vegetal","3_Car","0.00","0","0","0"
"2_Agriculture: vegetal","3_Bus","0.00","0","0","0"
"2_Agriculture: vegetal","3_Truck","0.00","0","0","0"
"2_Agriculture: vegetal","3_Ship","0.00","0","0","0"
"2_Agriculture: vegetal","3_Plane","0.00","0","0","0"
"2_Agriculture: vegetal","3_Train","0.00","0","0","0"
"2_Agriculture: vegetal","3_Tractor","261.00","261","0","0"
"2_Agriculture: vegetal","3_Driven system","229.00","219","10","1"
"2_Agriculture: vegetal","3_Appliances","0.00","0","0","0"
"2_Agriculture: vegetal","3_Digital infrastructure","0.00","0","0","0"
"2_Agriculture: vegetal","3_Cooled space","0.00","0","0","0"
"2_Agriculture: vegetal","3_Illuminated space","0.00","0","0","0"
"2_Agriculture: vegetal","3_Hot water system","0.00","0","0","0"
"2_Agriculture: vegetal","3_Heated space","58.00","53","0","4"
"2_Agriculture: vegetal","3_Furnace","0.00","0","0","0"
"2_Agriculture: vegetal","3_Steam system","0.00","0","0","0"
"2_Agriculture: vegetal","3_(Non-energy use)","0.00","","",""
"2_Agriculture: vegetal","3_(Chemical use)","0.00","","",""
"2_Agriculture: vegetal","3_(Cement kiln)","0.00","","",""
"2_Agriculture: vegetal","3_Forestry","0.00","","",""
"2_Agriculture: vegetal","3_Settlements","0.00","","",""
"2_Agriculture: vegetal","3_Food crops","2747.00","","","2747"
"2_Agriculture: vegetal","3_Feedlots","0.00","","",""
"2_Agriculture: vegetal","3_Pasture","0.00","","",""
"2_Agriculture: vegetal","3_Livestock","0.00","","",""
"2_Agriculture: vegetal","3_Fibre crops","0.00","","",""
"2_Agriculture: vegetal","3_Landfills","0.00","","",""
"2_Agriculture: vegetal","3_Wastewater","0.00","","",""
"2_Agriculture: animal","3_Car","0.00","0","0","0"
"2_Agriculture: animal","3_Bus","0.00","0","0","0"
"2_Agriculture: animal","3_Truck","0.00","0","0","0"
"2_Agriculture: animal","3_Ship","0.00","0","0","0"
"2_Agriculture: animal","3_Plane","0.00","0","0","0"
"2_Agriculture: animal","3_Train","0.00","0","0","0"
"2_Agriculture: animal","3_Tractor","275.00","275","0","0"
"2_Agriculture: animal","3_Driven system","241.00","230","10","1"
"2_Agriculture: animal","3_Appliances","0.00","0","0","0"
"2_Agriculture: animal","3_Digital infrastructure","0.00","0","0","0"
"2_Agriculture: animal","3_Cooled space","0.00","0","0","0"
"2_Agriculture: animal","3_Illuminated space","0.00","0","0","0"
"2_Agriculture: animal","3_Hot water system","0.00","0","0","0"
"2_Agriculture: animal","3_Heated space","61.00","56","0","4"
"2_Agriculture: animal","3_Furnace","0.00","0","0","0"
"2_Agriculture: animal","3_Steam system","0.00","0","0","0"
"2_Agriculture: animal","3_(Non-energy use)","0.00","","",""
"2_Agriculture: animal","3_(Chemical use)","0.00","","",""
"2_Agriculture: animal","3_(Cement kiln)","0.00","","",""
"2_Agriculture: animal","3_Forestry","0.00","","",""
"2_Agriculture: animal","3_Settlements","0.00","","",""
"2_Agriculture: animal","3_Food crops","0.00","","",""
"2_Agriculture: animal","3_Feedlots","862.00","","","862"
"2_Agriculture: animal","3_Pasture","1165.00","","","1165"
"2_Agriculture: animal","3_Livestock","3601.00","","","3601"
"2_Agriculture: animal","3_Fibre crops","0.00","","",""
"2_Agriculture: animal","3_Landfills","0.00","","",""
"2_Agriculture: animal","3_Wastewater","0.00","","",""
"2_Settlements","3_Car","0.00","","",""
"2_Settlements","3_Bus","0.00","","",""
"2_Settlements","3_Truck","0.00","","",""
"2_Settlements","3_Ship","0.00","","",""
"2_Settlements","3_Plane","0.00","","",""
"2_Settlements","3_Train","0.00","","",""
"2_Settlements","3_Tractor","0.00","","",""
"2_Settlements","3_Driven system","0.00","","",""
"2_Settlements","3_Appliances","0.00","","",""
"2_Settlements","3_Digital infrastructure","0.00","","",""
"2_Settlements","3_Cooled space","0.00","","",""
"2_Settlements","3_Illuminated space","0.00","","",""
"2_Settlements","3_Hot water system","0.00","","",""
"2_Settlements","3_Heated space","0.00","","",""
"2_Settlements","3_Furnace","0.00","","",""
"2_Settlements","3_Steam system","0.00","","",""
"2_Settlements","3_(Non-energy use)","0.00","","",""
"2_Settlements","3_(Chemical use)","0.00","","",""
"2_Settlements","3_(Cement kiln)","0.00","","",""
"2_Settlements","3_Forestry","0.00","","",""
"2_Settlements","3_Settlements","298.00","","","298"
"2_Settlements","3_Food crops","0.00","","",""
"2_Settlements","3_Feedlots","0.00","","",""
"2_Settlements","3_Pasture","0.00","","",""
"2_Settlements","3_Livestock","0.00","","",""
"2_Settlements","3_Fibre crops","0.00","","",""
"2_Settlements","3_Landfills","0.00","","",""
"2_Settlements","3_Wastewater","0.00","","",""
"2_Waste","3_Car","0.00","","",""
"2_Waste","3_Bus","0.00","","",""
"2_Waste","3_Truck","0.00","","",""
"2_Waste","3_Ship","0.00","","",""
"2_Waste","3_Plane","0.00","","",""
"2_Waste","3_Train","0.00","","",""
"2_Waste","3_Tractor","0.00","","",""
"2_Waste","3_Driven system","0.00","","",""
"2_Waste","3_Appliances","0.00","","",""
"2_Waste","3_Digital infrastructure","0.00","","",""
"2_Waste","3_Cooled space","0.00","","",""
"2_Waste","3_Illuminated space","0.00","","",""
"2_Waste","3_Hot water system","0.00","","",""
"2_Waste","3_Heated space","0.00","","",""
"2_Waste","3_Furnace","0.00","","",""
"2_Waste","3_Steam system","0.00","","",""
"2_Waste","3_(Non-energy use)","0.00","","",""
"2_Waste","3_(Chemical use)","0.00","","",""
"2_Waste","3_(Cement kiln)","0.00","","",""
"2_Waste","3_Forestry","0.00","","",""
"2_Waste","3_Settlements","0.00","","",""
"2_Waste","3_Food crops","0.00","","",""
"2_Waste","3_Feedlots","0.00","","",""
"2_Waste","3_Pasture","0.00","","",""
"2_Waste","3_Livestock","0.00","","",""
"2_Waste","3_Fibre crops","0.00","","",""
"2_Waste","3_Landfills","1178.00","","","1178"
"2_Waste","3_Wastewater","842.00","","41","801"
"3_Car","4_Petrol engine","3679.00","3586","0","93"
"3_Car","4_Diesel engine","604.00","585","0","19"
"3_Car","4_Aircraft engine","0.00","0","0",""
"3_Car","4_Other Engine (LPG, gas, coal)","0.00","0","0","0"
"3_Car","4_Electric motor","103.00","102","0","0"
"3_Car","4_Cooler","0.00","0","0","0"
"3_Car","4_Electronics","0.00","0","0","0"
"3_Car","4_Computing Infrastructure","0.00","0","0","0"
"3_Car","4_Light device","0.00","0","0","0"
"3_Car","4_Electric heater","0.00","0","0","0"
"3_Car","4_Heat exchanger","0.00","0","0","0"
"3_Car","4_Oil burner","0.00","0","0","0"
"3_Car","4_Gas burner","0.00","0","0","0"
"3_Car","4_Coal burner","0.00","0","0","0"
"3_Car","4_Biomass burner","0.00","0","0","0"
"3_Car","4_Non-energy use","0.00","","",""
"3_Car","4_Chemical use","0.00","","",""
"3_Car","4_Cement kiln","0.00","","",""
"3_Car","4_Logging","0.00","","",""
"3_Car","4_Clearing for settlements","0.00","","",""
"3_Car","4_Tilling and erosion","0.00","","",""
"3_Car","4_Clearing for agriculture","0.00","","",""
"3_Car","4_Fertilizer use","0.00","","",""
"3_Car","4_Rice paddies","0.00","","",""
"3_Car","4_Manure","0.00","","",""
"3_Car","4_Enteric fermentation","0.00","","",""
"3_Car","4_(Waste)","0.00","","",""
"3_Bus","4_Petrol engine","564.00","474","0","91"
"3_Bus","4_Diesel engine","71.00","58","0","14"
"3_Bus","4_Aircraft engine","0.00","0","0",""
"3_Bus","4_Other Engine (LPG, gas, coal)","27.00","27","0","0"
"3_Bus","4_Electric motor","20.00","20","0","0"
"3_Bus","4_Cooler","0.00","0","0","0"
"3_Bus","4_Electronics","0.00","0","0","0"
"3_Bus","4_Computing Infrastructure","0.00","0","0","0"
"3_Bus","4_Light device","0.00","0","0","0"
"3_Bus","4_Electric heater","0.00","0","0","0"
"3_Bus","4_Heat exchanger","0.00","0","0","0"
"3_Bus","4_Oil burner","0.00","0","0","0"
"3_Bus","4_Gas burner","0.00","0","0","0"
"3_Bus","4_Coal burner","0.00","0","0","0"
"3_Bus","4_Biomass burner","0.00","0","0","0"
"3_Bus","4_Non-energy use","0.00","","",""
"3_Bus","4_Chemical use","0.00","","",""
"3_Bus","4_Cement kiln","0.00","","",""
"3_Bus","4_Logging","0.00","","",""
"3_Bus","4_Clearing for settlements","0.00","","",""
"3_Bus","4_Tilling and erosion","0.00","","",""
"3_Bus","4_Clearing for agriculture","0.00","","",""
"3_Bus","4_Fertilizer use","0.00","","",""
"3_Bus","4_Rice paddies","0.00","","",""
"3_Bus","4_Manure","0.00","","",""
"3_Bus","4_Enteric fermentation","0.00","","",""
"3_Bus","4_(Waste)","0.00","","",""
"3_Truck","4_Petrol engine","129.00","125","0","4"
"3_Truck","4_Diesel engine","3021.00","2895","0","126"
"3_Truck","4_Aircraft engine","0.00","0","0",""
"3_Truck","4_Other Engine (LPG, gas, coal)","84.00","84","0","0"
"3_Truck","4_Electric motor","25.00","25","0","0"
"3_Truck","4_Cooler","0.00","0","0","0"
"3_Truck","4_Electronics","0.00","0","0","0"
"3_Truck","4_Computing Infrastructure","0.00","0","0","0"
"3_Truck","4_Light device","0.00","0","0","0"
"3_Truck","4_Electric heater","0.00","0","0","0"
"3_Truck","4_Heat exchanger","0.00","0","0","0"
"3_Truck","4_Oil burner","0.00","0","0","0"
"3_Truck","4_Gas burner","0.00","0","0","0"
"3_Truck","4_Coal burner","0.00","0","0","0"
"3_Truck","4_Biomass burner","0.00","0","0","0"
"3_Truck","4_Non-energy use","0.00","","",""
"3_Truck","4_Chemical use","0.00","","",""
"3_Truck","4_Cement kiln","0.00","","",""
"3_Truck","4_Logging","0.00","","",""
"3_Truck","4_Clearing for settlements","0.00","","",""
"3_Truck","4_Tilling and erosion","0.00","","",""
"3_Truck","4_Clearing for agriculture","0.00","","",""
"3_Truck","4_Fertilizer use","0.00","","",""
"3_Truck","4_Rice paddies","0.00","","",""
"3_Truck","4_Manure","0.00","","",""
"3_Truck","4_Enteric fermentation","0.00","","",""
"3_Truck","4_(Waste)","0.00","","",""
"3_Ship","4_Petrol engine","0.00","0","0","0"
"3_Ship","4_Diesel engine","969.00","969","0","0"
"3_Ship","4_Aircraft engine","0.00","0","0",""
"3_Ship","4_Other Engine (LPG, gas, coal)","0.00","0","0","0"
"3_Ship","4_Electric motor","0.00","0","0","0"
"3_Ship","4_Cooler","0.00","0","0","0"
"3_Ship","4_Electronics","0.00","0","0","0"
"3_Ship","4_Computing Infrastructure","0.00","0","0","0"
"3_Ship","4_Light device","0.00","0","0","0"
"3_Ship","4_Electric heater","0.00","0","0","0"
"3_Ship","4_Heat exchanger","0.00","0","0","0"
"3_Ship","4_Oil burner","0.00","0","0","0"
"3_Ship","4_Gas burner","0.00","0","0","0"
"3_Ship","4_Coal burner","0.00","0","0","0"
"3_Ship","4_Biomass burner","0.00","0","0","0"
"3_Ship","4_Non-energy use","0.00","","",""
"3_Ship","4_Chemical use","0.00","","",""
"3_Ship","4_Cement kiln","0.00","","",""
"3_Ship","4_Logging","0.00","","",""
"3_Ship","4_Clearing for settlements","0.00","","",""
"3_Ship","4_Tilling and erosion","0.00","","",""
"3_Ship","4_Clearing for agriculture","0.00","","",""
"3_Ship","4_Fertilizer use","0.00","","",""
"3_Ship","4_Rice paddies","0.00","","",""
"3_Ship","4_Manure","0.00","","",""
"3_Ship","4_Enteric fermentation","0.00","","",""
"3_Ship","4_(Waste)","0.00","","",""
"3_Plane","4_Petrol engine","0.00","0","0","0"
"3_Plane","4_Diesel engine","0.00","0","0","0"
"3_Plane","4_Aircraft engine","1012.00","1012","0",""
"3_Plane","4_Other Engine (LPG, gas, coal)","0.00","0","0","0"
"3_Plane","4_Electric motor","0.00","0","0","0"
"3_Plane","4_Cooler","0.00","0","0","0"
"3_Plane","4_Electronics","0.00","0","0","0"
"3_Plane","4_Computing Infrastructure","0.00","0","0","0"
"3_Plane","4_Light device","0.00","0","0","0"
"3_Plane","4_Electric heater","0.00","0","0","0"
"3_Plane","4_Heat exchanger","0.00","0","0","0"
"3_Plane","4_Oil burner","0.00","0","0","0"
"3_Plane","4_Gas burner","0.00","0","0","0"
"3_Plane","4_Coal burner","0.00","0","0","0"
"3_Plane","4_Biomass burner","0.00","0","0","0"
"3_Plane","4_Non-energy use","0.00","","",""
"3_Plane","4_Chemical use","0.00","","",""
"3_Plane","4_Cement kiln","0.00","","",""
"3_Plane","4_Logging","0.00","","",""
"3_Plane","4_Clearing for settlements","0.00","","",""
"3_Plane","4_Tilling and erosion","0.00","","",""
"3_Plane","4_Clearing for agriculture","0.00","","",""
"3_Plane","4_Fertilizer use","0.00","","",""
"3_Plane","4_Rice paddies","0.00","","",""
"3_Plane","4_Manure","0.00","","",""
"3_Plane","4_Enteric fermentation","0.00","","",""
"3_Plane","4_(Waste)","0.00","","",""
"3_Train","4_Petrol engine","0.00","0","0","0"
"3_Train","4_Diesel engine","61.00","61","0","0"
"3_Train","4_Aircraft engine","0.00","0","0",""
"3_Train","4_Other Engine (LPG, gas, coal)","0.00","0","0","0"
"3_Train","4_Electric motor","93.00","83","4","6"
"3_Train","4_Cooler","0.00","0","0","0"
"3_Train","4_Electronics","0.00","0","0","0"
"3_Train","4_Computing Infrastructure","0.00","0","0","0"
"3_Train","4_Light device","0.00","0","0","0"
"3_Train","4_Electric heater","0.00","0","0","0"
"3_Train","4_Heat exchanger","0.00","0","0","0"
"3_Train","4_Oil burner","0.00","0","0","0"
"3_Train","4_Gas burner","0.00","0","0","0"
"3_Train","4_Coal burner","0.00","0","0","0"
"3_Train","4_Biomass burner","0.00","0","0","0"
"3_Train","4_Non-energy use","0.00","","",""
"3_Train","4_Chemical use","0.00","","",""
"3_Train","4_Cement kiln","0.00","","",""
"3_Train","4_Logging","0.00","","",""
"3_Train","4_Clearing for settlements","0.00","","",""
"3_Train","4_Tilling and erosion","0.00","","",""
"3_Train","4_Clearing for agriculture","0.00","","",""
"3_Train","4_Fertilizer use","0.00","","",""
"3_Train","4_Rice paddies","0.00","","",""
"3_Train","4_Manure","0.00","","",""
